"id","instrial","latency_bin","key","binmedian","npress","nreward","switch","bincenter","curkey","tdiff"
64,1,"[ 100, 150)",0,NA,0,0,0,125,1,125
64,1,"[ 150, 200)",0,NA,0,0,0,175,1,175
64,1,"[ 200, 250)",0,NA,0,0,0,225,1,225
64,1,"[ 250, 300)",0,NA,0,0,0,275,1,275
64,1,"[ 300, 350)",0,NA,0,0,0,325,1,325
64,1,"[ 350, 400)",0,NA,0,0,0,375,1,375
64,1,"[ 400, 450)",0,NA,0,0,0,425,1,425
64,1,"[ 450, 500)",0,NA,0,0,0,475,1,475
64,1,"[ 500, 550)",0,NA,0,0,0,525,1,525
64,1,"[ 550, 600)",0,NA,0,0,0,575,1,575
64,1,"[ 600, 650)",0,NA,0,0,0,625,1,625
64,1,"[ 650, 700)",0,NA,0,0,0,675,1,675
64,1,"[ 700, 750)",0,NA,0,0,0,725,1,725
64,1,"[ 750, 800)",0,NA,0,0,0,775,1,775
64,1,"[ 800, 850)",0,NA,0,0,0,825,1,825
64,1,"[ 850, 900)",0,NA,0,0,0,875,1,875
64,1,"[ 900, 950)",0,NA,0,0,0,925,1,925
64,1,"[ 950,1000)",0,NA,0,0,0,975,1,975
64,1,"[1000,1050)",0,NA,0,0,0,1025,1,1025
64,1,"[1050,1100)",0,NA,0,0,0,1075,1,1075
64,1,"[1100,1150)",0,NA,0,0,0,1125,1,1125
64,1,"[1150,1200)",0,NA,0,0,0,1175,1,1175
64,1,"[1200,1250)",0,NA,0,0,0,1225,1,1225
64,1,"[1250,1300)",0,NA,0,0,0,1275,1,1275
64,1,"[1300,1350)",0,NA,0,0,0,1325,1,1325
64,1,"[1350,1400)",0,NA,0,0,0,1375,1,1375
64,1,"[1400,1450)",0,NA,0,0,0,1425,1,1425
64,1,"[1450,1500)",0,NA,0,0,0,1475,1,1475
64,1,"[1500,1550)",0,NA,0,0,0,1525,1,1525
64,1,"[1550,1600)",0,NA,0,0,0,1575,1,1575
64,1,"[1600,1650)",0,NA,0,0,0,1625,1,1625
64,1,"[1650,1700)",0,NA,0,0,0,1675,1,1675
64,1,"[1700,1750)",0,NA,0,0,0,1725,1,1725
64,1,"[1750,1800)",0,NA,0,0,0,1775,1,1775
64,1,"[1800,1850)",0,NA,0,0,0,1825,1,1825
64,1,"[1850,1900)",0,NA,0,0,0,1875,1,1875
64,1,"[1900,1950)",0,NA,0,0,0,1925,1,1925
64,1,"[1950,2000)",0,NA,0,0,0,1975,1,1975
64,1,"[2000,2050)",0,NA,0,0,0,2025,1,2025
64,1,"[2050,2100)",0,NA,0,0,0,2075,1,2075
64,1,"[2100,2150)",0,NA,0,0,0,2125,1,2125
64,1,"[2150,2200)",0,NA,0,0,0,2175,1,2175
64,1,"[2200,2250)",0,NA,0,0,0,2225,1,2225
64,1,"[2250,2300)",0,NA,0,0,0,2275,1,2275
64,1,"[2300,2350)",0,NA,0,0,0,2325,1,2325
64,1,"[2350,2400)",0,NA,0,0,0,2375,1,2375
64,1,"[2400,2450)",0,NA,0,0,0,2425,1,2425
64,1,"[2450,2500)",0,NA,0,0,0,2475,1,2475
64,1,"[2500,2550)",0,NA,0,0,0,2525,1,2525
64,1,"[2550,2600)",0,NA,0,0,0,2575,1,2575
