"id","instrial","latency_bin","key","binmedian","npress","nreward","switch","bincenter","curkey","tdiff"
80,1,"[ 100, 150)",0,NA,0,0,0,125,2,125
80,1,"[ 150, 200)",0,NA,0,0,0,175,2,175
80,1,"[ 200, 250)",0,NA,0,0,0,225,2,225
80,1,"[ 250, 300)",0,NA,0,0,0,275,2,275
80,1,"[ 300, 350)",0,NA,0,0,0,325,2,325
80,1,"[ 350, 400)",0,NA,0,0,0,375,2,375
80,1,"[ 400, 450)",0,NA,0,0,0,425,2,425
80,1,"[ 450, 500)",0,NA,0,0,0,475,2,475
80,1,"[ 500, 550)",0,NA,0,0,0,525,2,525
80,1,"[ 550, 600)",0,NA,0,0,0,575,2,575
80,1,"[ 600, 650)",0,NA,0,0,0,625,2,625
80,1,"[ 650, 700)",0,NA,0,0,0,675,2,675
80,1,"[ 700, 750)",0,NA,0,0,0,725,2,725
80,1,"[ 750, 800)",0,NA,0,0,0,775,2,775
80,1,"[ 800, 850)",0,NA,0,0,0,825,2,825
80,1,"[ 850, 900)",0,NA,0,0,0,875,2,875
80,1,"[ 900, 950)",0,NA,0,0,0,925,2,925
80,1,"[ 950,1000)",0,NA,0,0,0,975,2,975
80,1,"[1000,1050)",0,NA,0,0,0,1025,2,1025
80,1,"[1050,1100)",0,NA,0,0,0,1075,2,1075
80,1,"[1100,1150)",0,NA,0,0,0,1125,2,1125
80,1,"[1150,1200)",0,NA,0,0,0,1175,2,1175
80,1,"[1200,1250)",0,NA,0,0,0,1225,2,1225
80,1,"[1250,1300)",0,NA,0,0,0,1275,2,1275
80,1,"[1300,1350)",0,NA,0,0,0,1325,2,1325
80,1,"[1350,1400)",0,NA,0,0,0,1375,2,1375
80,1,"[1400,1450)",0,NA,0,0,0,1425,2,1425
80,1,"[1450,1500)",0,NA,0,0,0,1475,2,1475
80,1,"[1500,1550)",0,NA,0,0,0,1525,2,1525
80,1,"[1550,1600)",0,NA,0,0,0,1575,2,1575
80,1,"[1600,1650)",0,NA,0,0,0,1625,2,1625
80,1,"[1650,1700)",0,NA,0,0,0,1675,2,1675
80,1,"[1700,1750)",0,NA,0,0,0,1725,2,1725
80,1,"[1750,1800)",0,NA,0,0,0,1775,2,1775
80,1,"[1800,1850)",0,NA,0,0,0,1825,2,1825
80,1,"[1850,1900)",0,NA,0,0,0,1875,2,1875
80,1,"[1900,1950)",0,NA,0,0,0,1925,2,1925
80,1,"[1950,2000)",0,NA,0,0,0,1975,2,1975
80,1,"[2000,2050)",0,NA,0,0,0,2025,2,2025
80,1,"[2050,2100)",0,NA,0,0,0,2075,2,2075
80,1,"[2100,2150)",0,NA,0,0,0,2125,2,2125
80,1,"[2150,2200)",0,NA,0,0,0,2175,2,2175
80,1,"[2200,2250)",0,NA,0,0,0,2225,2,2225
80,1,"[2250,2300)",0,NA,0,0,0,2275,2,2275
80,1,"[2300,2350)",0,NA,0,0,0,2325,2,2325
80,1,"[2350,2400)",0,NA,0,0,0,2375,2,2375
80,1,"[2400,2450)",0,NA,0,0,0,2425,2,2425
80,1,"[2450,2500)",0,NA,0,0,0,2475,2,2475
80,1,"[2500,2550)",0,NA,0,0,0,2525,2,2525
80,1,"[2550,2600)",0,NA,0,0,0,2575,2,2575
80,1,"[2600,2650)",0,NA,0,0,0,2625,2,2625
80,1,"[2650,2700)",0,NA,0,0,0,2675,2,2675
80,1,"[2700,2750)",0,NA,0,0,0,2725,2,2725
80,1,"[2750,2800)",0,NA,0,0,0,2775,2,2775
80,1,"[2800,2850)",0,NA,0,0,0,2825,2,2825
80,1,"[2850,2900)",0,NA,0,0,0,2875,2,2875
80,1,"[2900,2950)",0,NA,0,0,0,2925,2,2925
80,1,"[2950,3000)",0,NA,0,0,0,2975,2,2975
80,1,"[3000,3050)",0,NA,0,0,0,3025,2,3025
80,1,"[3050,3100)",0,NA,0,0,0,3075,2,3075
80,1,"[3100,3150)",0,NA,0,0,0,3125,2,3125
80,1,"[3150,3200)",0,NA,0,0,0,3175,2,3175
80,1,"[3200,3250)",0,NA,0,0,0,3225,2,3225
80,1,"[3250,3300)",0,NA,0,0,0,3275,2,3275
80,1,"[3300,3350)",0,NA,0,0,0,3325,2,3325
80,1,"[3350,3400)",0,NA,0,0,0,3375,2,3375
80,1,"[3400,3450)",0,NA,0,0,0,3425,2,3425
80,1,"[3450,3500)",0,NA,0,0,0,3475,2,3475
80,1,"[3500,3550)",0,NA,0,0,0,3525,2,3525
80,1,"[3550,3600)",0,NA,0,0,0,3575,2,3575
80,1,"[3600,3650)",0,NA,0,0,0,3625,2,3625
80,1,"[3650,3700)",0,NA,0,0,0,3675,2,3675
80,1,"[3700,3750)",0,NA,0,0,0,3725,2,3725
80,1,"[3750,3800)",0,NA,0,0,0,3775,2,3775
80,1,"[3800,3850)",0,NA,0,0,0,3825,2,3825
80,1,"[3850,3900)",0,NA,0,0,0,3875,2,3875
80,1,"[3900,3950)",0,NA,0,0,0,3925,2,3925
80,1,"[3950,4000)",0,NA,0,0,0,3975,2,3975
80,1,"[4000,4050)",0,NA,0,0,0,4025,2,4025
80,1,"[4050,4100)",0,NA,0,0,0,4075,2,4075
80,1,"[4100,4150)",0,NA,0,0,0,4125,2,4125
80,1,"[4150,4200)",0,NA,0,0,0,4175,2,4175
80,1,"[4200,4250)",0,NA,0,0,0,4225,2,4225
80,1,"[4250,4300)",0,NA,0,0,0,4275,2,4275
80,1,"[4300,4350)",0,NA,0,0,0,4325,2,4325
80,1,"[4350,4400)",0,NA,0,0,0,4375,2,4375
80,1,"[4400,4450)",2,4423.65084095218,1,0,0,4425,2,4423.65084095218
80,1,"[4450,4500)",0,NA,0,0,0,4475,2,51.3491590478197
80,1,"[4500,4550)",0,NA,0,0,0,4525,2,101.34915904782
80,1,"[4550,4600)",0,NA,0,0,0,4575,2,151.34915904782
80,1,"[4600,4650)",0,NA,0,0,0,4625,2,201.34915904782
80,1,"[4650,4700)",0,NA,0,0,0,4675,2,251.34915904782
80,1,"[4700,4750)",0,NA,0,0,0,4725,2,301.34915904782
80,1,"[4750,4800)",0,NA,0,0,0,4775,2,351.34915904782
80,1,"[4800,4850)",2,4823.62534763524,1,0,0,4825,2,399.97450668306
80,1,"[4850,4900)",0,NA,0,0,0,4875,2,51.3746523647596
80,1,"[4900,4950)",0,NA,0,0,0,4925,2,101.37465236476
80,1,"[4950,5000)",0,NA,0,0,0,4975,2,151.37465236476
80,1,"[5000,5050)",0,NA,0,0,0,5025,2,201.37465236476
80,1,"[5050,5100)",0,NA,0,0,0,5075,2,251.37465236476
80,1,"[5100,5150)",0,NA,0,0,0,5125,2,301.37465236476
80,1,"[5150,5200)",0,NA,0,0,0,5175,2,351.37465236476
80,1,"[5200,5250)",2,5206.8166468016,1,0,0,5225,2,383.191299166359
80,1,"[5250,5300)",0,NA,0,0,0,5275,2,68.1833531984003
80,1,"[5300,5350)",0,NA,0,0,0,5325,2,118.1833531984
80,1,"[5350,5400)",0,NA,0,0,0,5375,2,168.1833531984
80,1,"[5400,5450)",0,NA,0,0,0,5425,2,218.1833531984
80,1,"[5450,5500)",0,NA,0,0,0,5475,2,268.1833531984
80,1,"[5500,5550)",0,NA,0,0,0,5525,2,318.1833531984
80,1,"[5550,5600)",2,5573.40981326706,1,0,0,5575,2,366.59316646546
80,1,"[5600,5650)",0,NA,0,0,0,5625,2,51.5901867329403
80,1,"[5650,5700)",0,NA,0,0,0,5675,2,101.59018673294
80,1,"[5700,5750)",0,NA,0,0,0,5725,2,151.59018673294
80,1,"[5750,5800)",0,NA,0,0,0,5775,2,201.59018673294
80,1,"[5800,5850)",0,NA,0,0,0,5825,2,251.59018673294
80,1,"[5850,5900)",0,NA,0,0,0,5875,2,301.59018673294
80,1,"[5900,5950)",2,5906.49980134913,1,0,0,5925,2,333.089988082071
80,1,"[5950,6000]",0,NA,0,0,0,5975,2,68.5001986508696
80,2,"[ 100, 150)",0,NA,0,0,0,125,1,125
80,2,"[ 150, 200)",0,NA,0,0,0,175,1,175
80,2,"[ 200, 250)",0,NA,0,0,0,225,1,225
80,2,"[ 250, 300)",0,NA,0,0,0,275,1,275
80,2,"[ 300, 350)",0,NA,0,0,0,325,1,325
80,2,"[ 350, 400)",0,NA,0,0,0,375,1,375
80,2,"[ 400, 450)",0,NA,0,0,0,425,1,425
80,2,"[ 450, 500)",0,NA,0,0,0,475,1,475
80,2,"[ 500, 550)",0,NA,0,0,0,525,1,525
80,2,"[ 550, 600)",0,NA,0,0,0,575,1,575
80,2,"[ 600, 650)",0,NA,0,0,0,625,1,625
80,2,"[ 650, 700)",0,NA,0,0,0,675,1,675
80,2,"[ 700, 750)",0,NA,0,0,0,725,1,725
80,2,"[ 750, 800)",0,NA,0,0,0,775,1,775
80,2,"[ 800, 850)",0,NA,0,0,0,825,1,825
80,2,"[ 850, 900)",0,NA,0,0,0,875,1,875
80,2,"[ 900, 950)",0,NA,0,0,0,925,1,925
80,2,"[ 950,1000)",0,NA,0,0,0,975,1,975
80,2,"[1000,1050)",0,NA,0,0,0,1025,1,1025
80,2,"[1050,1100)",0,NA,0,0,0,1075,1,1075
80,2,"[1100,1150)",0,NA,0,0,0,1125,1,1125
80,2,"[1150,1200)",1,1193.81274003536,1,0,0,1175,1,1193.81274003536
80,2,"[1200,1250)",0,NA,0,0,0,1225,1,31.1872599646399
80,2,"[1250,1300)",0,NA,0,0,0,1275,1,81.1872599646399
80,2,"[1300,1350)",0,NA,0,0,0,1325,1,131.18725996464
80,2,"[1350,1400)",0,NA,0,0,0,1375,1,181.18725996464
80,2,"[1400,1450)",0,NA,0,0,0,1425,1,231.18725996464
80,2,"[1450,1500)",0,NA,0,0,0,1475,1,281.18725996464
80,2,"[1500,1550)",0,NA,0,0,0,1525,1,331.18725996464
80,2,"[1550,1600)",1,1577.34041848744,1,0,0,1575,1,383.52767845208
80,2,"[1600,1650)",0,NA,0,0,0,1625,1,47.65958151256
80,2,"[1650,1700)",0,NA,0,0,0,1675,1,97.65958151256
80,2,"[1700,1750)",0,NA,0,0,0,1725,1,147.65958151256
80,2,"[1750,1800)",0,NA,0,0,0,1775,1,197.65958151256
80,2,"[1800,1850)",0,NA,0,0,0,1825,1,247.65958151256
80,2,"[1850,1900)",1,1860.40292676626,1,0,0,1875,1,283.06250827882
80,2,"[1900,1950)",0,NA,0,0,0,1925,1,64.59707323374
80,2,"[1950,2000)",0,NA,0,0,0,1975,1,114.59707323374
80,2,"[2000,2050)",0,NA,0,0,0,2025,1,164.59707323374
80,2,"[2050,2100)",0,NA,0,0,0,2075,1,214.59707323374
80,2,"[2100,2150)",0,NA,0,0,0,2125,1,264.59707323374
80,2,"[2150,2200)",0,NA,0,0,0,2175,1,314.59707323374
80,2,"[2200,2250)",0,NA,0,0,0,2225,1,364.59707323374
80,2,"[2250,2300)",0,NA,0,0,0,2275,1,414.59707323374
