"id","instrial","latency_bin","key","binmedian","npress","nreward","switch","bincenter","curkey","tdiff"
87,1,"[ 100, 150)",0,NA,0,0,0,125,1,125
87,1,"[ 150, 200)",0,NA,0,0,0,175,1,175
87,1,"[ 200, 250)",0,NA,0,0,0,225,1,225
87,1,"[ 250, 300)",0,NA,0,0,0,275,1,275
87,1,"[ 300, 350)",0,NA,0,0,0,325,1,325
87,1,"[ 350, 400)",0,NA,0,0,0,375,1,375
87,1,"[ 400, 450)",0,NA,0,0,0,425,1,425
87,1,"[ 450, 500)",0,NA,0,0,0,475,1,475
87,1,"[ 500, 550)",0,NA,0,0,0,525,1,525
87,1,"[ 550, 600)",0,NA,0,0,0,575,1,575
87,1,"[ 600, 650)",0,NA,0,0,0,625,1,625
87,1,"[ 650, 700)",1,695.473462226801,1,1,0,675,1,695.473462226801
87,1,"[ 700, 750)",0,NA,0,0,0,725,1,29.526537773199
87,1,"[ 750, 800)",0,NA,0,0,0,775,1,79.526537773199
87,1,"[ 800, 850)",0,NA,0,0,0,825,1,129.526537773199
87,1,"[ 850, 900)",0,NA,0,0,0,875,1,179.526537773199
87,1,"[ 900, 950)",0,NA,0,0,0,925,1,229.526537773199
87,1,"[ 950,1000)",0,NA,0,0,0,975,1,279.526537773199
87,1,"[1000,1050)",0,NA,0,0,0,1025,1,329.526537773199
87,1,"[1050,1100)",0,NA,0,0,0,1075,1,379.526537773199
87,1,"[1100,1150)",0,NA,0,0,0,1125,1,429.526537773199
87,1,"[1150,1200)",0,NA,0,0,0,1175,1,479.526537773199
87,1,"[1200,1250)",1,1228.64379337989,1,0,0,1225,1,533.170331153089
87,1,"[1250,1300)",0,NA,0,0,0,1275,1,46.35620662011
87,1,"[1300,1350)",0,NA,0,0,0,1325,1,96.35620662011
87,1,"[1350,1400)",1,1395.7201174926,1,0,0,1375,1,167.07632411271
87,1,"[1400,1450)",0,NA,0,0,0,1425,1,29.2798825074001
87,1,"[1450,1500)",0,NA,0,0,0,1475,1,79.2798825074001
87,1,"[1500,1550)",0,NA,0,0,0,1525,1,129.2798825074
87,1,"[1550,1600)",1,1562.1329555288,1,0,0,1575,1,166.4128380362
87,1,"[1600,1650)",0,NA,0,0,0,1625,1,62.8670444712
87,1,"[1650,1700)",0,NA,0,0,0,1675,1,112.8670444712
87,1,"[1700,1750)",0,NA,0,0,0,1725,1,162.8670444712
87,1,"[1750,1800)",0,NA,0,0,0,1775,1,212.8670444712
87,1,"[1800,1850)",1,1828.47163139377,1,1,0,1825,1,266.33867586497
87,1,"[1850,1900)",0,NA,0,0,0,1875,1,46.5283686062301
87,1,"[1900,1950)",0,NA,0,0,0,1925,1,96.5283686062301
87,1,"[1950,2000)",1,1995.41949608829,1,1,0,1975,1,166.94786469452
87,1,"[2000,2050)",0,NA,0,0,0,2025,1,29.5805039117099
87,1,"[2050,2100)",0,NA,0,0,0,2075,1,79.5805039117099
87,1,"[2100,2150)",1,2128.71663121041,1,0,0,2125,1,133.29713512212
87,1,"[2150,2200)",0,NA,0,0,0,2175,1,46.28336878959
87,1,"[2200,2250)",0,NA,0,0,0,2225,1,96.28336878959
87,1,"[2250,2300)",1,2278.93299260177,1,0,0,2275,1,150.21636139136
87,1,"[2300,2350)",0,NA,0,0,0,2325,1,46.0670073982301
87,1,"[2350,2400)",0,NA,0,0,0,2375,1,96.0670073982301
87,1,"[2400,2450)",1,2412.31091145892,1,0,0,2425,1,133.37791885715
87,1,"[2450,2500)",0,NA,0,0,0,2475,1,62.6890885410799
87,1,"[2500,2550)",0,NA,0,0,0,2525,1,112.68908854108
87,1,"[2550,2600)",1,2578.46947934013,1,1,0,2575,1,166.15856788121
87,1,"[2600,2650)",0,NA,0,0,0,2625,1,46.53052065987
87,1,"[2650,2700)",0,NA,0,0,0,2675,1,96.53052065987
87,1,"[2700,2750)",1,2711.47857408505,1,0,0,2725,1,133.00909474492
87,1,"[2750,2800)",0,NA,0,0,0,2775,1,63.5214259149502
87,1,"[2800,2850)",0,NA,0,0,0,2825,1,113.52142591495
87,1,"[2850,2900)",0,NA,0,0,0,2875,1,163.52142591495
87,1,"[2900,2950)",1,2944.85020253342,1,0,0,2925,1,233.37162844837
87,1,"[2950,3000)",0,NA,0,0,0,2975,1,30.1497974665799
87,1,"[3000,3050)",0,NA,0,0,0,3025,1,80.1497974665799
87,1,"[3050,3100)",1,3078.18706729449,1,0,0,3075,1,133.33686476107
87,1,"[3100,3150)",0,NA,0,0,0,3125,1,46.8129327055099
87,1,"[3150,3200)",0,NA,0,0,0,3175,1,96.8129327055099
87,1,"[3200,3250)",0,NA,0,0,0,3225,1,146.81293270551
87,1,"[3250,3300)",0,NA,0,0,0,3275,1,196.81293270551
87,1,"[3300,3350)",0,NA,0,0,0,3325,1,246.81293270551
87,1,"[3350,3400)",1,3361.28903029021,1,0,0,3375,1,283.10196299572
87,1,"[3400,3450)",0,NA,0,0,0,3425,1,63.7109697097899
87,1,"[3450,3500)",1,3477.86823648494,1,0,0,3475,1,116.57920619473
87,1,"[3500,3550)",0,NA,0,0,0,3525,1,47.1317635150599
87,1,"[3550,3600)",0,NA,0,0,0,3575,1,97.1317635150599
87,1,"[3600,3650)",1,3627.92700331192,1,0,0,3625,1,150.05876682698
87,1,"[3650,3700)",0,NA,0,0,0,3675,1,47.0729966880799
87,1,"[3700,3750)",0,NA,0,0,0,3725,1,97.0729966880799
87,1,"[3750,3800)",1,3761.21950335801,1,0,0,3775,1,133.29250004609
87,1,"[3800,3850)",0,NA,0,0,0,3825,1,63.7804966419899
87,1,"[3850,3900)",1,3894.50902363751,1,0,0,3875,1,133.2895202795
87,1,"[3900,3950)",0,NA,0,0,0,3925,1,30.4909763624901
87,1,"[3950,4000)",0,NA,0,0,0,3975,1,80.4909763624901
87,1,"[4000,4050)",1,4044.4264189573,1,0,0,4025,1,149.91739531979
87,1,"[4050,4100)",0,NA,0,0,0,4075,1,30.5735810427
87,1,"[4100,4150)",0,NA,0,0,0,4125,1,80.5735810427
87,1,"[4150,4200)",1,4194.3855304271,1,0,0,4175,1,149.9591114698
87,1,"[4200,4250)",0,NA,0,0,0,4225,1,30.6144695728999
87,1,"[4250,4300)",0,NA,0,0,0,4275,1,80.6144695728999
87,1,"[4300,4350)",0,NA,0,0,0,4325,1,130.6144695729
87,1,"[4350,4400)",0,NA,0,0,0,4375,1,180.6144695729
87,1,"[4400,4450)",0,NA,0,0,0,4425,1,230.6144695729
87,1,"[4450,4500)",0,NA,0,0,0,4475,1,280.6144695729
87,1,"[4500,4550)",1,4510.83031774033,1,0,0,4525,1,316.44478731323
87,1,"[4550,4600)",0,NA,0,0,0,4575,1,64.1696822596696
87,1,"[4600,4650)",1,4627.8488682583,1,1,0,4625,1,117.01855051797
87,1,"[4650,4700)",0,NA,0,0,0,4675,1,47.1511317416998
87,1,"[4700,4750)",0,NA,0,0,0,4725,1,97.1511317416998
87,1,"[4750,4800)",1,4760.79340220895,1,0,0,4775,1,132.94453395065
87,1,"[4800,4850)",0,NA,0,0,0,4825,1,64.2065977910497
87,1,"[4850,4900)",0,NA,0,0,0,4875,1,114.20659779105
87,1,"[4900,4950)",1,4927.39926034119,1,0,0,4925,1,166.60585813224
87,1,"[4950,5000)",0,NA,0,0,0,4975,1,47.6007396588102
87,1,"[5000,5050)",0,NA,0,0,0,5025,1,97.6007396588102
87,1,"[5050,5100)",1,5060.70169282611,1,0,0,5075,1,133.30243248492
87,1,"[5100,5150)",0,NA,0,0,0,5125,1,64.29830717389
87,1,"[5150,5200)",0,NA,0,0,0,5175,1,114.29830717389
87,1,"[5200,5250)",1,5210.61478415504,1,0,0,5225,1,149.91309132893
87,1,"[5250,5300)",0,NA,0,0,0,5275,1,64.3852158449599
87,1,"[5300,5350)",0,NA,0,0,0,5325,1,114.38521584496
87,1,"[5350,5400)",0,NA,0,0,0,5375,1,164.38521584496
87,1,"[5400,5450)",0,NA,0,0,0,5425,1,214.38521584496
87,1,"[5450,5500)",1,5477.13754093274,1,0,0,5475,1,266.5227567777
87,1,"[5500,5550)",0,NA,0,0,0,5525,1,47.8624590672598
87,1,"[5550,5600)",0,NA,0,0,0,5575,1,97.8624590672598
87,1,"[5600,5650)",1,5643.78379099071,1,0,0,5625,1,166.64625005797
87,1,"[5650,5700)",0,NA,0,0,0,5675,1,31.2162090092897
87,1,"[5700,5750)",0,NA,0,0,0,5725,1,81.2162090092897
87,1,"[5750,5800)",1,5760.46695653349,1,0,0,5775,1,116.68316554278
87,1,"[5800,5850)",0,NA,0,0,0,5825,1,64.5330434665102
87,1,"[5850,5900)",2,5877.10608821362,1,0,1,5875,2,116.63913168013
87,1,"[5900,5950)",0,NA,0,0,0,5925,2,47.8939117863802
87,1,"[5950,6000]",0,NA,0,0,0,5975,2,97.8939117863802
87,2,"[ 100, 150)",0,NA,0,0,0,125,2,125
87,2,"[ 150, 200)",0,NA,0,0,0,175,2,175
87,2,"[ 200, 250)",0,NA,0,0,0,225,2,225
87,2,"[ 250, 300)",0,NA,0,0,0,275,2,275
87,2,"[ 300, 350)",0,NA,0,0,0,325,2,325
87,2,"[ 350, 400)",0,NA,0,0,0,375,2,375
87,2,"[ 400, 450)",0,NA,0,0,0,425,2,425
87,2,"[ 450, 500)",0,NA,0,0,0,475,2,475
87,2,"[ 500, 550)",0,NA,0,0,0,525,2,525
87,2,"[ 550, 600)",2,576.698196586221,1,0,0,575,2,576.698196586221
87,2,"[ 600, 650)",0,NA,0,0,0,625,2,48.301803413779
87,2,"[ 650, 700)",0,NA,0,0,0,675,2,98.301803413779
87,2,"[ 700, 750)",0,NA,0,0,0,725,2,148.301803413779
87,2,"[ 750, 800)",0,NA,0,0,0,775,2,198.301803413779
87,2,"[ 800, 850)",0,NA,0,0,0,825,2,248.301803413779
87,2,"[ 850, 900)",0,NA,0,0,0,875,2,298.301803413779
87,2,"[ 900, 950)",0,NA,0,0,0,925,2,348.301803413779
87,2,"[ 950,1000)",0,NA,0,0,0,975,2,398.301803413779
87,2,"[1000,1050)",2,1043.88443951029,1,0,0,1025,2,467.186242924069
87,2,"[1050,1100)",0,NA,0,0,0,1075,2,31.1155604897101
87,2,"[1100,1150)",0,NA,0,0,0,1125,2,81.1155604897101
87,2,"[1150,1200)",2,1177.36499349121,1,0,0,1175,2,133.48055398092
87,2,"[1200,1250)",0,NA,0,0,0,1225,2,47.63500650879
87,2,"[1250,1300)",0,NA,0,0,0,1275,2,97.63500650879
87,2,"[1300,1350)",0,NA,0,0,0,1325,2,147.63500650879
87,2,"[1350,1400)",0,NA,0,0,0,1375,2,197.63500650879
87,2,"[1400,1450)",2,1443.35669663269,1,0,0,1425,2,265.99170314148
87,2,"[1450,1500)",0,NA,0,0,0,1475,2,31.64330336731
87,2,"[1500,1550)",0,NA,0,0,0,1525,2,81.64330336731
87,2,"[1550,1600)",2,1559.98755141627,1,1,0,1575,2,116.63085478358
87,2,"[1600,1650)",0,NA,0,0,0,1625,2,65.01244858373
87,2,"[1650,1700)",2,1676.53762234841,1,0,0,1675,2,116.55007093214
87,2,"[1700,1750)",0,NA,0,0,0,1725,2,48.46237765159
87,2,"[1750,1800)",0,NA,0,0,0,1775,2,98.46237765159
87,2,"[1800,1850)",2,1810.21980463993,1,0,0,1825,2,133.68218229152
87,2,"[1850,1900)",0,NA,0,0,0,1875,2,64.7801953600699
87,2,"[1900,1950)",2,1926.52454471681,1,0,0,1925,2,116.30474007688
87,2,"[1950,2000)",0,NA,0,0,0,1975,2,48.4754552831901
87,2,"[2000,2050)",0,NA,0,0,0,2025,2,98.4754552831901
87,2,"[2050,2100)",0,NA,0,0,0,2075,2,148.47545528319
87,2,"[2100,2150)",0,NA,0,0,0,2125,2,198.47545528319
87,2,"[2150,2200)",2,2159.55747733824,1,0,0,2175,2,233.03293262143
87,2,"[2200,2250)",0,NA,0,0,0,2225,2,65.44252266176
87,2,"[2250,2300)",2,2276.33831172716,1,0,0,2275,2,116.78083438892
87,2,"[2300,2350)",0,NA,0,0,0,2325,2,48.6616882728399
87,2,"[2350,2400)",0,NA,0,0,0,2375,2,98.6616882728399
87,2,"[2400,2450)",2,2409.37223751098,1,0,0,2425,2,133.03392578382
87,2,"[2450,2500)",0,NA,0,0,0,2475,2,65.6277624890199
87,2,"[2500,2550)",0,NA,0,0,0,2525,2,115.62776248902
87,2,"[2550,2600)",0,NA,0,0,0,2575,2,165.62776248902
87,2,"[2600,2650)",1,2642.59421732277,1,0,1,2625,1,233.22197981179
87,2,"[2650,2700)",0,NA,0,0,0,2675,1,32.40578267723
87,2,"[2700,2750)",0,NA,0,0,0,2725,1,82.40578267723
