"id","instrial","latency_bin","key","binmedian","npress","nreward","switch","bincenter","curkey","tdiff"
85,1,"[ 100, 150)",0,NA,0,0,0,125,1,125
85,1,"[ 150, 200)",0,NA,0,0,0,175,1,175
85,1,"[ 200, 250)",0,NA,0,0,0,225,1,225
85,1,"[ 250, 300)",0,NA,0,0,0,275,1,275
85,1,"[ 300, 350)",0,NA,0,0,0,325,1,325
85,1,"[ 350, 400)",0,NA,0,0,0,375,1,375
85,1,"[ 400, 450)",0,NA,0,0,0,425,1,425
85,1,"[ 450, 500)",0,NA,0,0,0,475,1,475
85,1,"[ 500, 550)",0,NA,0,0,0,525,1,525
85,1,"[ 550, 600)",0,NA,0,0,0,575,1,575
85,1,"[ 600, 650)",0,NA,0,0,0,625,1,625
85,1,"[ 650, 700)",0,NA,0,0,0,675,1,675
85,1,"[ 700, 750)",0,NA,0,0,0,725,1,725
85,1,"[ 750, 800)",0,NA,0,0,0,775,1,775
85,1,"[ 800, 850)",0,NA,0,0,0,825,1,825
85,1,"[ 850, 900)",0,NA,0,0,0,875,1,875
85,1,"[ 900, 950)",0,NA,0,0,0,925,1,925
85,1,"[ 950,1000)",1,968.596212422199,1,0,0,975,1,968.596212422199
85,1,"[1000,1050)",0,NA,0,0,0,1025,1,56.403787577801
85,1,"[1050,1100)",0,NA,0,0,0,1075,1,106.403787577801
85,1,"[1100,1150)",1,1118.6955370149,1,0,0,1125,1,150.099324592701
85,1,"[1150,1200)",0,NA,0,0,0,1175,1,56.3044629850999
85,1,"[1200,1250)",0,NA,0,0,0,1225,1,106.3044629851
85,1,"[1250,1300)",0,NA,0,0,0,1275,1,156.3044629851
85,1,"[1300,1350)",1,1301.94941067384,1,0,0,1325,1,183.25387365894
85,1,"[1350,1400)",0,NA,0,0,0,1375,1,73.05058932616
85,1,"[1400,1450)",0,NA,0,0,0,1425,1,123.05058932616
85,1,"[1450,1500)",1,1451.96397828067,1,0,0,1475,1,150.01456760683
85,1,"[1500,1550)",0,NA,0,0,0,1525,1,73.0360217193299
85,1,"[1550,1600)",0,NA,0,0,0,1575,1,123.03602171933
85,1,"[1600,1650)",1,1602.211296517,1,0,0,1625,1,150.24731823633
85,1,"[1650,1700)",0,NA,0,0,0,1675,1,72.7887034830001
85,1,"[1700,1750)",0,NA,0,0,0,1725,1,122.788703483
85,1,"[1750,1800)",1,1751.80373460444,1,0,0,1775,1,149.59243808744
85,1,"[1800,1850)",0,NA,0,0,0,1825,1,73.19626539556
85,1,"[1850,1900)",0,NA,0,0,0,1875,1,123.19626539556
85,1,"[1900,1950)",1,1901.77128857067,1,0,0,1925,1,149.96755396623
85,1,"[1950,2000)",0,NA,0,0,0,1975,1,73.2287114293299
85,1,"[2000,2050)",0,NA,0,0,0,2025,1,123.22871142933
85,1,"[2050,2100)",1,2051.72361276618,1,1,0,2075,1,149.95232419551
85,1,"[2100,2150)",0,NA,0,0,0,2125,1,73.2763872338201
85,1,"[2150,2200)",0,NA,0,0,0,2175,1,123.27638723382
85,1,"[2200,2250)",1,2218.39392133461,1,0,0,2225,1,166.67030856843
85,1,"[2250,2300)",0,NA,0,0,0,2275,1,56.6060786653902
85,1,"[2300,2350)",0,NA,0,0,0,2325,1,106.60607866539
85,1,"[2350,2400)",1,2384.98377698306,1,0,0,2375,1,166.58985564845
85,1,"[2400,2450)",0,NA,0,0,0,2425,1,40.0162230169399
85,1,"[2450,2500)",0,NA,0,0,0,2475,1,90.0162230169399
85,1,"[2500,2550)",1,2534.90398622671,1,0,0,2525,1,149.92020924365
85,1,"[2550,2600)",0,NA,0,0,0,2575,1,40.09601377329
85,1,"[2600,2650)",0,NA,0,0,0,2625,1,90.09601377329
85,1,"[2650,2700)",0,NA,0,0,0,2675,1,140.09601377329
85,1,"[2700,2750)",1,2701.52860548251,1,0,0,2725,1,166.6246192558
85,1,"[2750,2800)",0,NA,0,0,0,2775,1,73.4713945174899
85,1,"[2800,2850)",0,NA,0,0,0,2825,1,123.47139451749
