"id","instrial","latency_bin","key","binmedian","npress","nreward","switch","bincenter","curkey","tdiff"
65,1,"[ 100, 150)",0,NA,0,0,0,125,1,125
65,1,"[ 150, 200)",0,NA,0,0,0,175,1,175
65,1,"[ 200, 250)",0,NA,0,0,0,225,1,225
65,1,"[ 250, 300)",0,NA,0,0,0,275,1,275
65,1,"[ 300, 350)",0,NA,0,0,0,325,1,325
65,1,"[ 350, 400)",0,NA,0,0,0,375,1,375
65,1,"[ 400, 450)",0,NA,0,0,0,425,1,425
65,1,"[ 450, 500)",0,NA,0,0,0,475,1,475
65,1,"[ 500, 550)",0,NA,0,0,0,525,1,525
65,1,"[ 550, 600)",0,NA,0,0,0,575,1,575
65,1,"[ 600, 650)",0,NA,0,0,0,625,1,625
65,1,"[ 650, 700)",0,NA,0,0,0,675,1,675
65,1,"[ 700, 750)",0,NA,0,0,0,725,1,725
65,1,"[ 750, 800)",0,NA,0,0,0,775,1,775
65,1,"[ 800, 850)",0,NA,0,0,0,825,1,825
65,1,"[ 850, 900)",0,NA,0,0,0,875,1,875
65,1,"[ 900, 950)",0,NA,0,0,0,925,1,925
65,1,"[ 950,1000)",0,NA,0,0,0,975,1,975
65,1,"[1000,1050)",0,NA,0,0,0,1025,1,1025
65,1,"[1050,1100)",0,NA,0,0,0,1075,1,1075
65,1,"[1100,1150)",0,NA,0,0,0,1125,1,1125
65,1,"[1150,1200)",0,NA,0,0,0,1175,1,1175
65,1,"[1200,1250)",0,NA,0,0,0,1225,1,1225
65,1,"[1250,1300)",0,NA,0,0,0,1275,1,1275
65,1,"[1300,1350)",0,NA,0,0,0,1325,1,1325
65,1,"[1350,1400)",0,NA,0,0,0,1375,1,1375
65,1,"[1400,1450)",0,NA,0,0,0,1425,1,1425
65,1,"[1450,1500)",0,NA,0,0,0,1475,1,1475
65,1,"[1500,1550)",0,NA,0,0,0,1525,1,1525
65,1,"[1550,1600)",0,NA,0,0,0,1575,1,1575
65,1,"[1600,1650)",0,NA,0,0,0,1625,1,1625
65,1,"[1650,1700)",0,NA,0,0,0,1675,1,1675
65,1,"[1700,1750)",0,NA,0,0,0,1725,1,1725
65,1,"[1750,1800)",0,NA,0,0,0,1775,1,1775
65,1,"[1800,1850)",0,NA,0,0,0,1825,1,1825
65,1,"[1850,1900)",0,NA,0,0,0,1875,1,1875
65,1,"[1900,1950)",0,NA,0,0,0,1925,1,1925
65,1,"[1950,2000)",0,NA,0,0,0,1975,1,1975
65,1,"[2000,2050)",0,NA,0,0,0,2025,1,2025
65,1,"[2050,2100)",0,NA,0,0,0,2075,1,2075
65,1,"[2100,2150)",0,NA,0,0,0,2125,1,2125
65,1,"[2150,2200)",0,NA,0,0,0,2175,1,2175
65,1,"[2200,2250)",0,NA,0,0,0,2225,1,2225
65,1,"[2250,2300)",0,NA,0,0,0,2275,1,2275
65,1,"[2300,2350)",0,NA,0,0,0,2325,1,2325
65,1,"[2350,2400)",0,NA,0,0,0,2375,1,2375
65,1,"[2400,2450)",0,NA,0,0,0,2425,1,2425
65,1,"[2450,2500)",0,NA,0,0,0,2475,1,2475
65,1,"[2500,2550)",0,NA,0,0,0,2525,1,2525
65,1,"[2550,2600)",0,NA,0,0,0,2575,1,2575
65,1,"[2600,2650)",0,NA,0,0,0,2625,1,2625
65,1,"[2650,2700)",0,NA,0,0,0,2675,1,2675
65,1,"[2700,2750)",0,NA,0,0,0,2725,1,2725
65,1,"[2750,2800)",0,NA,0,0,0,2775,1,2775
65,1,"[2800,2850)",0,NA,0,0,0,2825,1,2825
65,1,"[2850,2900)",0,NA,0,0,0,2875,1,2875
65,1,"[2900,2950)",0,NA,0,0,0,2925,1,2925
65,1,"[2950,3000)",0,NA,0,0,0,2975,1,2975
65,1,"[3000,3050)",0,NA,0,0,0,3025,1,3025
65,1,"[3050,3100)",0,NA,0,0,0,3075,1,3075
65,1,"[3100,3150)",0,NA,0,0,0,3125,1,3125
65,1,"[3150,3200)",0,NA,0,0,0,3175,1,3175
65,1,"[3200,3250)",0,NA,0,0,0,3225,1,3225
65,1,"[3250,3300)",0,NA,0,0,0,3275,1,3275
65,1,"[3300,3350)",0,NA,0,0,0,3325,1,3325
65,1,"[3350,3400)",0,NA,0,0,0,3375,1,3375
65,1,"[3400,3450)",0,NA,0,0,0,3425,1,3425
65,1,"[3450,3500)",0,NA,0,0,0,3475,1,3475
65,1,"[3500,3550)",0,NA,0,0,0,3525,1,3525
65,1,"[3550,3600)",0,NA,0,0,0,3575,1,3575
65,1,"[3600,3650)",0,NA,0,0,0,3625,1,3625
65,1,"[3650,3700)",0,NA,0,0,0,3675,1,3675
65,1,"[3700,3750)",0,NA,0,0,0,3725,1,3725
65,1,"[3750,3800)",0,NA,0,0,0,3775,1,3775
65,1,"[3800,3850)",0,NA,0,0,0,3825,1,3825
65,1,"[3850,3900)",0,NA,0,0,0,3875,1,3875
65,1,"[3900,3950)",0,NA,0,0,0,3925,1,3925
65,1,"[3950,4000)",0,NA,0,0,0,3975,1,3975
65,1,"[4000,4050)",0,NA,0,0,0,4025,1,4025
65,1,"[4050,4100)",0,NA,0,0,0,4075,1,4075
65,1,"[4100,4150)",0,NA,0,0,0,4125,1,4125
65,1,"[4150,4200)",1,4187.07011485822,1,1,0,4175,1,4187.07011485822
65,1,"[4200,4250)",0,NA,0,0,0,4225,1,37.9298851417798
65,1,"[4250,4300)",0,NA,0,0,0,4275,1,87.9298851417798
65,1,"[4300,4350)",0,NA,0,0,0,4325,1,137.92988514178
65,1,"[4350,4400)",1,4370.63509851578,1,1,0,4375,1,183.564983657559
65,1,"[4400,4450)",0,NA,0,0,0,4425,1,54.3649014842204
65,1,"[4450,4500)",1,4487.28541540913,1,0,0,4475,1,116.65031689335
65,1,"[4500,4550)",0,NA,0,0,0,4525,1,37.7145845908699
65,1,"[4550,4600)",0,NA,0,0,0,4575,1,87.7145845908699
65,1,"[4600,4650)",1,4604.29362847935,1,0,0,4625,1,117.00821307022
65,1,"[4650,4700)",0,NA,0,0,0,4675,1,70.7063715206496
65,1,"[4700,4750)",2,4721.4206988283,1,0,1,4725,2,117.12707034895
65,1,"[4750,4800)",0,NA,0,0,0,4775,2,53.5793011716996
65,1,"[4800,4850)",0,NA,0,0,0,4825,2,103.5793011717
65,1,"[4850,4900)",2,4870.673669182,1,0,0,4875,2,149.252970353699
65,1,"[4900,4950)",0,NA,0,0,0,4925,2,54.3263308180003
65,1,"[4950,5000)",2,4970.71972224512,1,0,0,4975,2,100.04605306312
65,1,"[5000,5050)",0,NA,0,0,0,5025,2,54.2802777548804
65,1,"[5050,5100)",0,NA,0,0,0,5075,2,104.28027775488
65,1,"[5100,5150)",2,5103.92530332319,1,0,0,5125,2,133.20558107807
65,1,"[5150,5200)",0,NA,0,0,0,5175,2,71.0746966768102
65,1,"[5200,5250)",1,5221.02356981486,1,0,1,5225,1,117.09826649167
65,1,"[5250,5300)",0,NA,0,0,0,5275,1,53.9764301851401
65,1,"[5300,5350)",0,NA,0,0,0,5325,1,103.97643018514
65,1,"[5350,5400)",1,5353.8384778949,1,0,0,5375,1,132.81490808004
65,1,"[5400,5450)",0,NA,0,0,0,5425,1,71.1615221050997
65,1,"[5450,5500)",0,NA,0,0,0,5475,1,121.1615221051
65,1,"[5500,5550)",0,NA,0,0,0,5525,1,171.1615221051
65,1,"[5550,5600)",0,NA,0,0,0,5575,1,221.1615221051
65,1,"[5600,5650)",1,5603.87944889953,1,0,0,5625,1,250.04097100463
65,1,"[5650,5700)",0,NA,0,0,0,5675,1,71.12055110047
65,1,"[5700,5750)",1,5737.1757455694,1,0,0,5725,1,133.29629666987
65,1,"[5750,5800)",0,NA,0,0,0,5775,1,37.8242544306004
65,1,"[5800,5850)",2,5820.4556372657,1,0,1,5825,2,83.2798916963002
65,1,"[5850,5900)",0,NA,0,0,0,5875,2,54.5443627343002
65,1,"[5900,5950)",0,NA,0,0,0,5925,2,104.5443627343
65,1,"[5950,6000]",2,5970.51346016815,1,0,0,5975,2,150.05782290245
65,2,"[ 100, 150)",0,NA,0,0,0,125,2,125
65,2,"[ 150, 200)",0,NA,0,0,0,175,2,175
65,2,"[ 200, 250)",0,NA,0,0,0,225,2,225
65,2,"[ 250, 300)",0,NA,0,0,0,275,2,275
65,2,"[ 300, 350)",0,NA,0,0,0,325,2,325
65,2,"[ 350, 400)",0,NA,0,0,0,375,2,375
65,2,"[ 400, 450)",2,448.14759757719,1,1,0,425,2,448.14759757719
65,2,"[ 450, 500)",0,NA,0,0,0,475,2,26.85240242281
65,2,"[ 500, 550)",0,NA,0,0,0,525,2,76.85240242281
65,2,"[ 550, 600)",2,598.312690010061,1,0,0,575,2,150.165092432871
65,2,"[ 600, 650)",0,NA,0,0,0,625,2,26.687309989939
65,2,"[ 650, 700)",0,NA,0,0,0,675,2,76.687309989939
65,2,"[ 700, 750)",0,NA,0,0,0,725,2,126.687309989939
65,2,"[ 750, 800)",1,798.934522230411,1,0,1,775,1,200.62183222035
65,2,"[ 800, 850)",0,NA,0,0,0,825,1,26.0654777695891
65,2,"[ 850, 900)",0,NA,0,0,0,875,1,76.0654777695891
65,2,"[ 900, 950)",1,931.651762046386,1,1,0,925,1,132.717239815975
65,2,"[ 950,1000)",0,NA,0,0,0,975,1,43.348237953614
65,2,"[1000,1050)",0,NA,0,0,0,1025,1,93.348237953614
65,2,"[1050,1100)",1,1065.10002387222,1,0,0,1075,1,133.448261825834
65,2,"[1100,1150)",0,NA,0,0,0,1125,1,59.8999761277801
65,2,"[1150,1200)",1,1181.74570566043,1,0,0,1175,1,116.64568178821
65,2,"[1200,1250)",0,NA,0,0,0,1225,1,43.2542943395699
