"id","instrial","latency_bin","key","binmedian","npress","nreward","switch","bincenter","curkey","tdiff"
45,1,"[ 100, 150)",0,NA,0,0,0,125,1,125
45,1,"[ 150, 200)",0,NA,0,0,0,175,1,175
45,1,"[ 200, 250)",0,NA,0,0,0,225,1,225
45,1,"[ 250, 300)",0,NA,0,0,0,275,1,275
45,1,"[ 300, 350)",0,NA,0,0,0,325,1,325
45,1,"[ 350, 400)",0,NA,0,0,0,375,1,375
45,1,"[ 400, 450)",0,NA,0,0,0,425,1,425
45,1,"[ 450, 500)",0,NA,0,0,0,475,1,475
45,1,"[ 500, 550)",0,NA,0,0,0,525,1,525
45,1,"[ 550, 600)",0,NA,0,0,0,575,1,575
45,1,"[ 600, 650)",0,NA,0,0,0,625,1,625
45,1,"[ 650, 700)",0,NA,0,0,0,675,1,675
45,1,"[ 700, 750)",0,NA,0,0,0,725,1,725
45,1,"[ 750, 800)",0,NA,0,0,0,775,1,775
45,1,"[ 800, 850)",0,NA,0,0,0,825,1,825
45,1,"[ 850, 900)",0,NA,0,0,0,875,1,875
45,1,"[ 900, 950)",0,NA,0,0,0,925,1,925
45,1,"[ 950,1000)",0,NA,0,0,0,975,1,975
45,1,"[1000,1050)",0,NA,0,0,0,1025,1,1025
45,1,"[1050,1100)",0,NA,0,0,0,1075,1,1075
45,1,"[1100,1150)",0,NA,0,0,0,1125,1,1125
45,1,"[1150,1200)",0,NA,0,0,0,1175,1,1175
45,1,"[1200,1250)",0,NA,0,0,0,1225,1,1225
45,1,"[1250,1300)",1,1256.54052442405,1,0,0,1275,1,1256.54052442405
45,1,"[1300,1350)",0,NA,0,0,0,1325,1,68.4594755759499
45,1,"[1350,1400)",0,NA,0,0,0,1375,1,118.45947557595
45,1,"[1400,1450)",0,NA,0,0,0,1425,1,168.45947557595
45,1,"[1450,1500)",0,NA,0,0,0,1475,1,218.45947557595
45,1,"[1500,1550)",1,1506.65872069658,1,0,0,1525,1,250.11819627253
45,1,"[1550,1600)",0,NA,0,0,0,1575,1,68.3412793034199
45,1,"[1600,1650)",0,NA,0,0,0,1625,1,118.34127930342
45,1,"[1650,1700)",1,1689.96954045724,1,0,0,1675,1,183.31081976066
45,1,"[1700,1750)",0,NA,0,0,0,1725,1,35.0304595427599
45,1,"[1750,1800)",0,NA,0,0,0,1775,1,85.0304595427599
45,1,"[1800,1850)",0,NA,0,0,0,1825,1,135.03045954276
45,1,"[1850,1900)",0,NA,0,0,0,1875,1,185.03045954276
45,1,"[1900,1950)",0,NA,0,0,0,1925,1,235.03045954276
45,1,"[1950,2000)",1,1956.75605878932,1,0,0,1975,1,266.78651833208
45,1,"[2000,2050)",0,NA,0,0,0,2025,1,68.2439412106801
45,1,"[2050,2100)",0,NA,0,0,0,2075,1,118.24394121068
45,1,"[2100,2150)",1,2140.02218248788,1,0,0,2125,1,183.26612369856
45,1,"[2150,2200)",0,NA,0,0,0,2175,1,34.9778175121201
45,1,"[2200,2250)",0,NA,0,0,0,2225,1,84.9778175121201
45,1,"[2250,2300)",0,NA,0,0,0,2275,1,134.97781751212
45,1,"[2300,2350)",1,2323.28201562632,1,0,0,2325,1,183.25983313844
45,1,"[2350,2400)",0,NA,0,0,0,2375,1,51.7179843736799
45,1,"[2400,2450)",0,NA,0,0,0,2425,1,101.71798437368
45,1,"[2450,2500)",0,NA,0,0,0,2475,1,151.71798437368
45,1,"[2500,2550)",1,2506.5491325513,1,0,0,2525,1,183.26711692498
45,1,"[2550,2600)",0,NA,0,0,0,2575,1,68.4508674487001
