"id","instrial","latency_bin","key","binmedian","npress","nreward","switch","bincenter","curkey","tdiff"
68,1,"[ 100, 150)",0,NA,0,0,0,125,2,125
68,1,"[ 150, 200)",0,NA,0,0,0,175,2,175
68,1,"[ 200, 250)",0,NA,0,0,0,225,2,225
68,1,"[ 250, 300)",0,NA,0,0,0,275,2,275
68,1,"[ 300, 350)",0,NA,0,0,0,325,2,325
68,1,"[ 350, 400)",0,NA,0,0,0,375,2,375
68,1,"[ 400, 450)",0,NA,0,0,0,425,2,425
68,1,"[ 450, 500)",0,NA,0,0,0,475,2,475
68,1,"[ 500, 550)",0,NA,0,0,0,525,2,525
68,1,"[ 550, 600)",0,NA,0,0,0,575,2,575
68,1,"[ 600, 650)",2,612.897255632561,1,0,0,625,2,612.897255632561
68,1,"[ 650, 700)",0,NA,0,0,0,675,2,62.102744367439
68,1,"[ 700, 750)",0,NA,0,0,0,725,2,112.102744367439
68,1,"[ 750, 800)",2,779.602438036818,1,0,0,775,2,166.705182404257
68,1,"[ 800, 850)",0,NA,0,0,0,825,2,45.3975619631821
68,1,"[ 850, 900)",0,NA,0,0,0,875,2,95.3975619631821
68,1,"[ 900, 950)",2,929.606245481409,1,0,0,925,2,150.003807444591
68,1,"[ 950,1000)",0,NA,0,0,0,975,2,45.393754518591
68,1,"[1000,1050)",0,NA,0,0,0,1025,2,95.393754518591
68,1,"[1050,1100)",2,1062.88186041638,1,0,0,1075,2,133.275614934971
68,1,"[1100,1150)",0,NA,0,0,0,1125,2,62.1181395836199
68,1,"[1150,1200)",2,1196.54980616178,1,0,0,1175,2,133.6679457454
68,1,"[1200,1250)",0,NA,0,0,0,1225,2,28.45019383822
68,1,"[1250,1300)",2,1296.0942388745,1,0,0,1275,2,99.54443271272
68,1,"[1300,1350)",0,NA,0,0,0,1325,2,28.9057611255
68,1,"[1350,1400)",0,NA,0,0,0,1375,2,78.9057611255
68,1,"[1400,1450)",2,1446.14274217747,1,0,0,1425,2,150.04850330297
68,1,"[1450,1500)",0,NA,0,0,0,1475,2,28.8572578225301
68,1,"[1500,1550)",0,NA,0,0,0,1525,2,78.8572578225301
68,1,"[1550,1600)",2,1563.06693458464,1,0,0,1575,2,116.92419240717
68,1,"[1600,1650)",0,NA,0,0,0,1625,2,61.93306541536
68,1,"[1650,1700)",2,1695.97836054163,1,0,0,1675,2,132.91142595699
68,1,"[1700,1750)",0,NA,0,0,0,1725,2,29.0216394583699
68,1,"[1750,1800)",0,NA,0,0,0,1775,2,79.0216394583699
68,1,"[1800,1850)",0,NA,0,0,0,1825,2,129.02163945837
68,1,"[1850,1900)",2,1862.52032004995,1,0,0,1875,2,166.54195950832
68,1,"[1900,1950)",0,NA,0,0,0,1925,2,62.47967995005
68,1,"[1950,2000)",2,1979.51668809401,1,0,0,1975,2,116.99636804406
68,1,"[2000,2050)",0,NA,0,0,0,2025,2,45.4833119059899
68,1,"[2050,2100)",0,NA,0,0,0,2075,2,95.4833119059899
68,1,"[2100,2150)",2,2112.38507356029,1,0,0,2125,2,132.86838546628
68,1,"[2150,2200)",0,NA,0,0,0,2175,2,62.61492643971
