"id","instrial","latency_bin","key","binmedian","npress","nreward","switch","bincenter","curkey","tdiff"
83,2,"[ 100, 150)",0,NA,0,0,0,125,1,125
83,2,"[ 150, 200)",0,NA,0,0,0,175,1,175
83,2,"[ 200, 250)",0,NA,0,0,0,225,1,225
83,2,"[ 250, 300)",0,NA,0,0,0,275,1,275
83,2,"[ 300, 350)",0,NA,0,0,0,325,1,325
83,2,"[ 350, 400)",0,NA,0,0,0,375,1,375
83,2,"[ 400, 450)",0,NA,0,0,0,425,1,425
83,2,"[ 450, 500)",1,467.45232419471,1,0,0,475,1,467.45232419471
83,2,"[ 500, 550)",0,NA,0,0,0,525,1,57.54767580529
83,2,"[ 550, 600)",0,NA,0,0,0,575,1,107.54767580529
83,2,"[ 600, 650)",0,NA,0,0,0,625,1,157.54767580529
83,2,"[ 650, 700)",0,NA,0,0,0,675,1,207.54767580529
83,2,"[ 700, 750)",0,NA,0,0,0,725,1,257.54767580529
83,2,"[ 750, 800)",0,NA,0,0,0,775,1,307.54767580529
83,2,"[ 800, 850)",1,817.444378227265,1,1,0,825,1,349.992054032555
83,2,"[ 850, 900)",0,NA,0,0,0,875,1,57.555621772735
83,2,"[ 900, 950)",0,NA,0,0,0,925,1,107.555621772735
83,2,"[ 950,1000)",0,NA,0,0,0,975,1,157.555621772735
83,2,"[1000,1050)",0,NA,0,0,0,1025,1,207.555621772735
83,2,"[1050,1100)",0,NA,0,0,0,1075,1,257.555621772735
83,2,"[1100,1150)",0,NA,0,0,0,1125,1,307.555621772735
83,2,"[1150,1200)",0,NA,0,0,0,1175,1,357.555621772735
83,2,"[1200,1250)",0,NA,0,0,0,1225,1,407.555621772735
83,2,"[1250,1300)",1,1283.51642166581,1,0,0,1275,1,466.072043438545
83,2,"[1300,1350)",0,NA,0,0,0,1325,1,41.48357833419
83,2,"[1350,1400)",0,NA,0,0,0,1375,1,91.48357833419
83,2,"[1400,1450)",0,NA,0,0,0,1425,1,141.48357833419
83,2,"[1450,1500)",0,NA,0,0,0,1475,1,191.48357833419
83,2,"[1500,1550)",1,1533.34988743154,1,1,0,1525,1,249.83346576573
83,2,"[1550,1600)",0,NA,0,0,0,1575,1,41.6501125684599
83,2,"[1600,1650)",0,NA,0,0,0,1625,1,91.6501125684599
83,2,"[1650,1700)",0,NA,0,0,0,1675,1,141.65011256846
83,2,"[1700,1750)",0,NA,0,0,0,1725,1,191.65011256846
83,2,"[1750,1800)",0,NA,0,0,0,1775,1,241.65011256846
83,2,"[1800,1850)",0,NA,0,0,0,1825,1,291.65011256846
83,2,"[1850,1900)",0,NA,0,0,0,1875,1,341.65011256846
83,2,"[1900,1950)",1,1933.2432790352,1,0,0,1925,1,399.89339160366
83,2,"[1950,2000)",0,NA,0,0,0,1975,1,41.7567209648
83,2,"[2000,2050)",0,NA,0,0,0,2025,1,91.7567209648
83,2,"[2050,2100)",0,NA,0,0,0,2075,1,141.7567209648
83,2,"[2100,2150)",1,2133.16117070553,1,0,0,2125,1,199.91789167033
83,2,"[2150,2200)",0,NA,0,0,0,2175,1,41.8388292944701
83,2,"[2200,2250)",0,NA,0,0,0,2225,1,91.8388292944701
83,2,"[2250,2300)",0,NA,0,0,0,2275,1,141.83882929447
83,2,"[2300,2350)",0,NA,0,0,0,2325,1,191.83882929447
83,2,"[2350,2400)",1,2366.31737518201,1,1,0,2375,1,233.15620447648
83,2,"[2400,2450)",0,NA,0,0,0,2425,1,58.68262481799
83,2,"[2450,2500)",0,NA,0,0,0,2475,1,108.68262481799
83,2,"[2500,2550)",0,NA,0,0,0,2525,1,158.68262481799
83,2,"[2550,2600)",1,2599.63117467851,1,0,0,2575,1,233.3137994965
83,2,"[2600,2650)",0,NA,0,0,0,2625,1,25.36882532149
83,2,"[2650,2700)",0,NA,0,0,0,2675,1,75.36882532149
83,2,"[2700,2750)",0,NA,0,0,0,2725,1,125.36882532149
83,2,"[2750,2800)",0,NA,0,0,0,2775,1,175.36882532149
83,2,"[2800,2850)",1,2816.23294927795,1,0,0,2825,1,216.60177459944
83,2,"[2850,2900)",0,NA,0,0,0,2875,1,58.76705072205
83,2,"[2900,2950)",0,NA,0,0,0,2925,1,108.76705072205
83,2,"[2950,3000)",0,NA,0,0,0,2975,1,158.76705072205
83,2,"[3000,3050)",1,3049.47755264129,1,0,0,3025,1,233.24460336334
83,2,"[3050,3100)",0,NA,0,0,0,3075,1,25.52244735871
83,2,"[3100,3150)",0,NA,0,0,0,3125,1,75.52244735871
83,2,"[3150,3200)",0,NA,0,0,0,3175,1,125.52244735871
83,2,"[3200,3250)",1,3232.7777777773,1,0,0,3225,1,183.30022513601
83,2,"[3250,3300)",0,NA,0,0,0,3275,1,42.2222222227001
83,2,"[3300,3350)",0,NA,0,0,0,3325,1,92.2222222227001
83,2,"[3350,3400)",0,NA,0,0,0,3375,1,142.2222222227
83,2,"[3400,3450)",0,NA,0,0,0,3425,1,192.2222222227
83,2,"[3450,3500)",1,3466.23692226149,1,0,0,3475,1,233.45914448419
83,2,"[3500,3550)",0,NA,0,0,0,3525,1,58.7630777385102
83,2,"[3550,3600)",0,NA,0,0,0,3575,1,108.76307773851
83,2,"[3600,3650)",0,NA,0,0,0,3625,1,158.76307773851
83,2,"[3650,3700)",1,3665.93828631903,1,0,0,3675,1,199.70136405754
83,2,"[3700,3750)",0,NA,0,0,0,3725,1,59.0617136809701
83,2,"[3750,3800)",0,NA,0,0,0,3775,1,109.06171368097
